policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,75_gap,100_gap,150_gap,200_gap,250_gap,300_gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,0,small,../data/instances/cddesign/test/instance_41.lp,8540,15266,180.006994,0.0015872036915973557,0.001820693908200908,0.001820693908200908,0.001820693908200908,0.001768741843201377,0.0017378860121941913,0.0017378860121941913,0.0017378860121941913,timelimit,0,0,180.00704979151487,186.89595542999996
gcnn:baseline,2,small,../data/instances/cddesign/test/instance_41.lp,9003,15515,180.004521,0.0016181655438642188,0.0018142676802728021,0.0018089479982533819,0.0018089479982533819,0.0017708653666889502,0.0017642177383547788,0.0017445835466744853,0.0017442372555542412,timelimit,0,0,180.00454799085855,187.18362043600064
gcnn:baseline,4,small,../data/instances/cddesign/test/instance_41.lp,8706,15642,180.003086,0.001622225560447193,0.0018020059770849895,0.0018020059770849895,0.0018020059770849895,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,timelimit,0,0,180.0031082201749,187.1735652240004
ml-competitor:svmrank_khalil,0,small,../data/instances/cddesign/test/instance_46.lp,595,4744,180.252244,0.001685243452786252,0.0018099858913627294,0.0018015444503568202,0.0017724698338811293,0.001744427737477004,0.0017343842134030511,0.0017282107753732203,0.0017176867631198463,timelimit,0,0,180.25226840749383,180.19888993200038
ml-competitor:svmrank_khalil,2,small,../data/instances/cddesign/test/instance_46.lp,606,4679,180.135965,0.0017090798482391374,0.0018165365678234017,0.0018165365678234017,0.0017999525956237702,0.0017714383215194605,0.001755510696025064,0.001737768974469625,0.001737768974469625,timelimit,0,0,180.13598838448524,180.12979764699958
ml-competitor:svmrank_khalil,4,small,../data/instances/cddesign/test/instance_46.lp,601,4737,180.178221,0.0017772941210558028,0.001797818649684979,0.001788500912662458,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,timelimit,0,0,180.1782430037856,180.2337203219995
gcnn:baseline,0,small,../data/instances/cddesign/test/instance_46.lp,8544,15270,180.007233,0.0015872036915973557,0.001820693908200908,0.001820693908200908,0.001820693908200908,0.001768741843201377,0.0017378860121941913,0.0017378860121941913,0.0017378860121941913,timelimit,0,0,180.00725294090807,186.76988580999932
gcnn:baseline,2,small,../data/instances/cddesign/test/instance_46.lp,8951,15463,180.031147,0.0016181655438642188,0.0018142676802728021,0.0018089479982533819,0.0018089479982533819,0.0017708653666889502,0.0017642177383547788,0.0017445835466744853,0.0017442372555542412,timelimit,0,0,180.0311741195619,187.50174252499892
gcnn:baseline,4,small,../data/instances/cddesign/test/instance_46.lp,8766,15702,180.074637,0.0016208421156432265,0.0018020059770849895,0.0018020059770849895,0.0018020059770849895,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,timelimit,0,0,180.0746563076973,187.19333288000053
ml-competitor:svmrank_khalil,0,small,../data/instances/cddesign/test/instance_51.lp,600,4749,180.141893,0.001685243452786252,0.0018099858913627294,0.0018015444503568202,0.0017724698338811293,0.001744427737477004,0.0017343842134030511,0.0017282107753732203,0.0017176867631198463,timelimit,0,0,180.14191662333906,180.1231082260001
