policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,75_gap,100_gap,150_gap,200_gap,250_gap,300_gap,status,ndomchgs,ncutoffs,walltime,proctime
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_9.lp,82,218,20.000843,0.0035874538042819796,0.0035874538042819796,0.0035874538042819796,0,0,0,0,0,timelimit,0,0,20.00088927615434,20.010750571000017
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_9.lp,115,254,20.000907,0.002308472648532797,0.002681907892016647,0.002543674963967699,0.002308472648532797,0,0,0,0,timelimit,0,0,20.000956526957452,20.01084331900006
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_9.lp,89,223,20.00172,0.004233367845059577,0.004545959983857247,0.004244044765111824,0,0,0,0,0,timelimit,0,0,20.001758614555,20.01129266299995
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_9.lp,68,199,20.000927,0.0033175467881189176,0.003591002809197871,0,0,0,0,0,0,timelimit,0,0,20.000967861153185,20.010652831000016
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_9.lp,73,231,20.000892,0.0029358009649141036,0.003258797846964933,0,0,0,0,0,0,timelimit,0,0,20.000936875119805,20.904304790000197
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_9.lp,42,191,20.001853,0.002822731714818781,0,0,0,0,0,0,0,timelimit,0,0,20.001877455040812,20.856985958999985
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_9.lp,140,279,20.000704,0.0017218984266376015,0.0033660439279211067,0.0026063200698463796,0.002312124793963515,0,0,0,0,timelimit,0,0,20.00075353309512,20.92417442399983
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_9.lp,84,223,20.058925,0.004237697386947987,0.0045604492747470205,0.004237697386947987,0,0,0,0,0,timelimit,0,0,20.05897941812873,20.98235641699989
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_9.lp,73,215,20.001992,0.003162787332355936,0.003356811052803937,0,0,0,0,0,0,timelimit,0,0,20.002029733732343,20.882857047000016
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_10.lp,31,174,20.000868,0.0047384359366545465,0,0,0,0,0,0,0,timelimit,0,0,20.000907109118998,20.01454307799986
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_10.lp,17,152,20.002164,0.005156271502878563,0,0,0,0,0,0,0,timelimit,0,0,20.002218796871603,20.014109228000052
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_10.lp,21,152,20.002031,0.005535457348448394,0,0,0,0,0,0,0,timelimit,0,0,20.002063546329737,20.013652855999908
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_10.lp,40,177,20.002725,0.004902063411250221,0,0,0,0,0,0,0,timelimit,0,0,20.00277188513428,20.01468077000004
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_10.lp,19,143,20.002029,0.0055686112688997265,0,0,0,0,0,0,0,timelimit,0,0,20.00207966659218,20.013667852000026
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_10.lp,35,178,20.000737,0.0048832414470842975,0,0,0,0,0,0,0,timelimit,0,0,20.000764491036534,20.864402190999954
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_10.lp,26,159,20.060135,0.005160949947903441,0,0,0,0,0,0,0,timelimit,0,0,20.060177445411682,20.904641428999867
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_10.lp,14,157,20.001969,0.005017109811213938,0,0,0,0,0,0,0,timelimit,0,0,20.002019652165473,20.83019070199998
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_10.lp,15,167,20.000819,0.004806435407206452,0,0,0,0,0,0,0,timelimit,0,0,20.000864188186824,20.834030321
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_10.lp,9,135,20.002736,0.005457080049467933,0,0,0,0,0,0,0,timelimit,0,0,20.00279491674155,20.827999073
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_11.lp,11,98,11.314512,0.0,0,0,0,0,0,0,0,optimal,0,0,11.314551112242043,11.322120429000051
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_11.lp,11,118,12.000262,0.0,0,0,0,0,0,0,0,optimal,0,0,12.000292870216072,12.008164724000153
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_11.lp,11,107,10.512549,0.0,0,0,0,0,0,0,0,optimal,0,0,10.512592408806086,10.519001652000043
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_11.lp,13,100,12.111206,0.0,0,0,0,0,0,0,0,optimal,0,0,12.111240493133664,12.118439379000165
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_11.lp,13,99,9.911301,0.0,0,0,0,0,0,0,0,optimal,0,0,9.91134874895215,9.91752544100018
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_11.lp,9,96,11.297475,0.0,0,0,0,0,0,0,0,optimal,0,0,11.297514173202217,12.107074815000033
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_11.lp,13,122,12.321915,0.0,0,0,0,0,0,0,0,optimal,0,0,12.321951426565647,13.134479343000066
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_11.lp,13,110,10.929657,0.0,0,0,0,0,0,0,0,optimal,0,0,10.929707953706384,11.740729471999884
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_11.lp,11,99,12.320705,0.0,0,0,0,0,0,0,0,optimal,0,0,12.32075918186456,13.133174944000075
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_11.lp,9,94,9.944903,0.0,0,0,0,0,0,0,0,optimal,0,0,9.944951417855918,10.754843003000133
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_12.lp,15,127,20.002556,0.01119219669092383,0,0,0,0,0,0,0,timelimit,0,0,20.00260959006846,20.016295524000043
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_12.lp,10,113,20.000756,0.01050321065320522,0,0,0,0,0,0,0,timelimit,0,0,20.000810717232525,20.0127519319999
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_12.lp,11,127,20.003284,0.010331955713276199,0,0,0,0,0,0,0,timelimit,0,0,20.003325182013214,20.015204147000077
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_12.lp,3,103,20.009855,0.011334403056101654,0,0,0,0,0,0,0,timelimit,0,0,20.009894502349198,20.02097683099987
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_12.lp,10,138,20.000639,0.011552850599551037,0,0,0,0,0,0,0,timelimit,0,0,20.000682634301484,20.012482913999975
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_12.lp,23,116,20.002556,0.01119219669092383,0,0,0,0,0,0,0,timelimit,0,0,20.002594334073365,20.847121634000132
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_12.lp,5,115,20.003302,0.01050321065320522,0,0,0,0,0,0,0,timelimit,0,0,20.003350254148245,20.820355913000185
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_12.lp,11,138,20.002218,0.01223106425631289,0,0,0,0,0,0,0,timelimit,0,0,20.002272048965096,20.828827390000015
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_12.lp,3,103,20.000778,0.012542683613269125,0,0,0,0,0,0,0,timelimit,0,0,20.000825227238238,20.813550704000136
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_12.lp,13,148,20.002128,0.010143703221539381,0,0,0,0,0,0,0,timelimit,0,0,20.00217037741095,20.831829449999987
